"datetime","core.temp"
0018-09-04 06:26:00,36.2
0018-09-04 06:31:00,36.1
0018-09-04 06:36:00,36.1
0018-09-04 06:41:00,36.2
0018-09-04 06:46:00,36.2
0018-09-04 06:51:00,36.3
0018-09-04 06:56:00,36.3
0018-09-04 07:01:00,36.3
0018-09-04 07:06:00,36.3
0018-09-04 07:11:00,36.4
0018-09-04 07:16:00,36.4
0018-09-04 07:21:00,36.4
0018-09-04 07:26:00,36.3
0018-09-04 07:31:00,36.3
0018-09-04 07:36:00,36.4
0018-09-04 07:41:00,36.3
0018-09-04 07:46:00,36.3
0018-09-04 07:51:00,36.3
0018-09-04 07:56:00,36.4
0018-09-04 08:01:00,36.4
0018-09-04 08:06:00,36.4
0018-09-04 08:11:00,36.4
0018-09-04 08:16:00,36.4
0018-09-04 08:21:00,36.4
0018-09-04 08:26:00,36.4
0018-09-04 08:31:00,36.4
0018-09-04 08:36:00,36.4
0018-09-04 08:41:00,36.45
0018-09-04 08:46:00,36.5
0018-09-04 08:51:00,36.5
0018-09-04 08:56:00,36.6
0018-09-04 09:01:00,36.6
0018-09-04 09:06:00,36.6
0018-09-04 09:11:00,36.6
0018-09-04 09:16:00,36.7
0018-09-04 09:21:00,36.7
0018-09-04 09:26:00,36.7
0018-09-04 09:31:00,36.7
0018-09-04 09:36:00,36.7
0018-09-04 09:41:00,36.7
0018-09-04 09:46:00,36.8
0018-09-04 09:51:00,36.9
0018-09-04 09:56:00,36.9
0018-09-04 10:01:00,37
0018-09-04 10:06:00,37
0018-09-04 10:11:00,37.1
0018-09-04 10:16:00,37.2
0018-09-04 10:21:00,37.3
0018-09-04 10:26:00,37.3
0018-09-04 10:31:00,37.4
0018-09-04 10:36:00,37.4
0018-09-04 10:41:00,37.5
0018-09-04 10:46:00,37.5
0018-09-04 10:51:00,37.4
0018-09-04 10:56:00,37.4
0018-09-04 11:01:00,37.4
0018-09-04 11:06:00,37.3
0018-09-04 11:11:00,37.3
0018-09-04 11:16:00,37.3
0018-09-04 11:21:00,37.2
0018-09-04 11:26:00,37.1
0018-09-04 11:31:00,37.2
0018-09-04 11:36:00,37.3
0018-09-04 11:41:00,37.4
0018-09-04 11:46:00,37.5
0018-09-04 11:51:00,37.4
0018-09-04 11:56:00,37.4
0018-09-04 12:01:00,37.4
0018-09-04 12:06:00,37.3
0018-09-04 12:11:00,37.4
0018-09-04 12:16:00,37.4
0018-09-04 12:21:00,37.4
0018-09-04 12:26:00,37.4
0018-09-04 12:31:00,37.4
0018-09-04 12:36:00,37.4
0018-09-04 12:41:00,37.3
0018-09-04 12:46:00,37.3
0018-09-04 12:51:00,37.2
0018-09-04 12:56:00,37.1
0018-09-04 13:01:00,37
0018-09-04 13:06:00,37
0018-09-04 13:11:00,37
0018-09-04 13:16:00,37
0018-09-04 13:21:00,37
0018-09-04 13:26:00,36.95
0018-09-04 13:31:00,37
0018-09-04 13:36:00,37
0018-09-04 13:41:00,37
0018-09-04 13:46:00,36.9
0018-09-04 13:51:00,37
0018-09-04 13:56:00,37
0018-09-04 14:01:00,37
0018-09-04 14:06:00,37
0018-09-04 14:11:00,37.1
0018-09-04 14:16:00,37.1
0018-09-04 14:21:00,37.1
0018-09-04 14:26:00,37.2
0018-09-04 14:31:00,37.1
0018-09-04 14:36:00,37.15
0018-09-04 14:41:00,37.2
0018-09-04 14:46:00,37.2
0018-09-04 14:51:00,37.1
0018-09-04 14:56:00,37.1
0018-09-04 15:01:00,37.1
0018-09-04 15:06:00,37.1
0018-09-04 15:11:00,37.2
0018-09-04 15:16:00,37.2
0018-09-04 15:21:00,37.2
0018-09-04 15:26:00,37.2
0018-09-04 15:31:00,37.2
0018-09-04 15:36:00,37.2
0018-09-04 15:41:00,37.2
0018-09-04 15:46:00,37.2
0018-09-04 15:51:00,37.2
0018-09-04 15:56:00,37.2
0018-09-04 16:01:00,37.2
0018-09-04 16:06:00,37.2
0018-09-04 16:11:00,37.2
0018-09-04 16:16:00,37.1
0018-09-04 16:21:00,37.1
0018-09-04 16:26:00,37.1
0018-09-04 16:31:00,37.1
0018-09-04 16:36:00,37.2
0018-09-04 16:41:00,37.2
0018-09-04 16:46:00,37.2
0018-09-04 16:51:00,37.2
0018-09-04 16:56:00,37.2
0018-09-04 17:01:00,37.2
0018-09-04 17:06:00,37.2
0018-09-04 17:11:00,37.2
0018-09-04 17:16:00,37.2
0018-09-04 17:21:00,37.2
0018-09-04 17:26:00,37.2
0018-09-04 17:31:00,37.2
0018-09-04 17:36:00,37.2
0018-09-04 17:41:00,37.2
0018-09-04 17:46:00,37.1
0018-09-04 17:51:00,37.1
0018-09-04 17:56:00,37.1
0018-09-04 18:01:00,37
0018-09-04 18:06:00,37.1
0018-09-04 18:11:00,37.1
0018-09-04 18:16:00,37.1
0018-09-04 18:21:00,37.1
0018-09-04 18:26:00,37.1
0018-09-04 18:31:00,37.1
0018-09-04 18:36:00,37
0018-09-04 18:41:00,36.9
0018-09-04 18:46:00,36.9
0018-09-04 18:51:00,37
0018-09-04 18:56:00,37.1
0018-09-04 19:01:00,37.1
0018-09-04 19:06:00,37.1
0018-09-04 19:11:00,37.1
0018-09-04 19:16:00,37.1
0018-09-04 19:21:00,37.2
0018-09-04 19:26:00,37.3
0018-09-04 19:31:00,37.5
0018-09-04 19:36:00,37.6
0018-09-04 19:41:00,37.6
0018-09-04 19:46:00,37.7
0018-09-04 19:51:00,37.6
0018-09-04 19:56:00,37.6
0018-09-04 20:01:00,37.6
0018-09-04 20:06:00,37.5
0018-09-04 20:11:00,37.4
0018-09-04 20:16:00,37.2
0018-09-04 20:21:00,37.2
0018-09-04 20:26:00,37.2
0018-09-04 20:31:00,37.2
0018-09-04 20:36:00,37.2
0018-09-04 20:41:00,37.2
0018-09-04 20:46:00,37.1
0018-09-04 20:51:00,37.2
0018-09-04 20:56:00,37.1
0018-09-04 21:01:00,37.1
0018-09-04 21:06:00,37.2
0018-09-04 21:11:00,37.2
0018-09-04 21:16:00,37.2
0018-09-04 21:21:00,37.2
0018-09-04 21:26:00,37.2
0018-09-04 21:31:00,37.2
0018-09-04 21:36:00,37.1
0018-09-04 21:41:00,37.1
0018-09-04 21:46:00,37.1
0018-09-04 21:51:00,37.1
0018-09-04 21:56:00,37.1
0018-09-04 22:01:00,37.1
0018-09-04 22:06:00,37.1
0018-09-04 22:11:00,37.1
0018-09-04 22:16:00,37.1
0018-09-04 22:21:00,37.1
0018-09-04 22:26:00,37.1
0018-09-04 22:31:00,37.1
0018-09-04 22:36:00,37.1
0018-09-04 22:41:00,37.1
0018-09-04 22:46:00,37
0018-09-04 22:51:00,36.9
0018-09-04 22:56:00,36.8
0018-09-04 23:01:00,36.8
0018-09-04 23:06:00,36.7
0018-09-04 23:11:00,36.8
0018-09-04 23:16:00,36.8
0018-09-04 23:21:00,36.9
0018-09-04 23:26:00,37
0018-09-04 23:31:00,37.1
0018-09-04 23:36:00,37.1
0018-09-04 23:41:00,37
0018-09-04 23:46:00,37
0018-09-04 23:51:00,37
0018-09-04 23:56:00,37
0018-09-05 00:01:00,36.9
0018-09-05 00:06:00,36.9
0018-09-05 00:11:00,36.8
0018-09-05 00:16:00,36.8
0018-09-05 00:21:00,36.8
0018-09-05 00:26:00,36.8
0018-09-05 00:31:00,36.8
0018-09-05 00:36:00,36.7
0018-09-05 00:41:00,36.7
0018-09-05 00:46:00,36.7
0018-09-05 00:51:00,36.7
0018-09-05 00:56:00,36.7
0018-09-05 01:01:00,36.7
0018-09-05 01:06:00,36.7
0018-09-05 01:11:00,36.7
0018-09-05 01:16:00,36.7
0018-09-05 01:21:00,36.7
0018-09-05 01:26:00,36.7
0018-09-05 01:31:00,36.7
0018-09-05 01:36:00,36.7
0018-09-05 01:41:00,36.7
0018-09-05 01:46:00,36.7
0018-09-05 01:51:00,36.7
0018-09-05 01:56:00,36.7
0018-09-05 02:01:00,36.7
0018-09-05 02:06:00,36.7
0018-09-05 02:11:00,36.7
0018-09-05 02:16:00,36.6
0018-09-05 02:21:00,36.7
0018-09-05 02:26:00,36.7
0018-09-05 02:31:00,36.7
0018-09-05 02:36:00,36.8
0018-09-05 02:41:00,36.7
0018-09-05 02:46:00,36.8
0018-09-05 02:51:00,36.8
0018-09-05 02:56:00,36.7
0018-09-05 03:01:00,36.7
0018-09-05 03:06:00,36.7
0018-09-05 03:11:00,36.7
0018-09-05 03:16:00,36.6
0018-09-05 03:21:00,36.5
0018-09-05 03:26:00,36.5
0018-09-05 03:31:00,36.6
0018-09-05 03:36:00,36.6
0018-09-05 03:41:00,36.6
0018-09-05 03:46:00,36.6
0018-09-05 03:51:00,36.7
0018-09-05 03:56:00,36.6
0018-09-05 04:01:00,36.6
0018-09-05 04:06:00,36.6
0018-09-05 04:11:00,36.7
0018-09-05 04:16:00,36.7
0018-09-05 04:21:00,36.6
0018-09-05 04:26:00,36.6
0018-09-05 04:31:00,36.5
0018-09-05 04:36:00,36.5
0018-09-05 04:41:00,36.6
0018-09-05 04:46:00,36.6
0018-09-05 04:51:00,36.5
0018-09-05 04:56:00,36.5
0018-09-05 05:01:00,36.5
0018-09-05 05:06:00,36.5
0018-09-05 05:11:00,36.6
0018-09-05 05:16:00,36.6
0018-09-05 05:21:00,36.5
0018-09-05 05:26:00,36.45
0018-09-05 05:31:00,36.4
0018-09-05 05:36:00,36.5
0018-09-05 05:41:00,36.5
0018-09-05 05:46:00,36.5
0018-09-05 05:51:00,36.7
0018-09-05 05:56:00,36.7
0018-09-05 06:01:00,36.7
0018-09-05 06:06:00,36.7
0018-09-05 06:11:00,36.7
0018-09-05 06:16:00,36.6
0018-09-05 06:21:00,36.6
0018-09-05 06:26:00,36.6
0018-09-05 06:31:00,36.6
0018-09-05 06:36:00,36.5
0018-09-05 06:41:00,36.55
0018-09-05 06:46:00,36.6
0018-09-05 06:51:00,36.6
0018-09-05 06:56:00,36.6
0018-09-05 07:01:00,36.6
0018-09-05 07:06:00,36.7
0018-09-05 07:11:00,36.7
0018-09-05 07:16:00,36.7
0018-09-05 07:21:00,36.6
0018-09-05 07:26:00,36.5
0018-09-05 07:31:00,36.5
0018-09-05 07:36:00,36.5
0018-09-05 07:41:00,36.5
0018-09-05 07:46:00,36.6
0018-09-05 07:51:00,36.6
0018-09-05 07:56:00,36.6
0018-09-05 08:01:00,36.6
0018-09-05 08:06:00,36.7
0018-09-05 08:11:00,36.7
0018-09-05 08:16:00,36.7
0018-09-05 08:21:00,36.7
0018-09-05 08:26:00,36.7
0018-09-05 08:31:00,36.6
0018-09-05 08:36:00,36.6
0018-09-05 08:41:00,36.6
0018-09-05 08:46:00,36.6
0018-09-05 08:51:00,36.5
0018-09-05 08:56:00,36.7
0018-09-05 09:01:00,36.7
0018-09-05 09:06:00,36.7
0018-09-05 09:11:00,36.7
0018-09-05 09:16:00,36.8
0018-09-05 09:21:00,36.8
0018-09-05 09:26:00,36.9
0018-09-05 09:31:00,36.9
0018-09-05 09:36:00,37
0018-09-05 09:41:00,37.1
0018-09-05 09:46:00,37.2
0018-09-05 09:51:00,37.3
0018-09-05 09:56:00,37.3
0018-09-05 10:01:00,37.3
0018-09-05 10:06:00,37.3
0018-09-05 10:11:00,37.2
0018-09-05 10:16:00,37.3
0018-09-05 10:21:00,37.3
0018-09-05 10:26:00,37.3
0018-09-05 10:31:00,37.2
0018-09-05 10:36:00,37.2
0018-09-05 10:41:00,37.2
0018-09-05 10:46:00,37.1
0018-09-05 10:51:00,37.1
0018-09-05 10:56:00,37.1
0018-09-05 11:01:00,37.1
0018-09-05 11:06:00,37.1
0018-09-05 11:11:00,37.2
0018-09-05 11:16:00,37.3
0018-09-05 11:21:00,37.2
0018-09-05 11:26:00,37.2
0018-09-05 11:31:00,37.1
0018-09-05 11:36:00,37.1
0018-09-05 11:41:00,37.1
0018-09-05 11:46:00,37.1
0018-09-05 11:51:00,37.2
0018-09-05 11:56:00,37.2
0018-09-05 12:01:00,37.2
0018-09-05 12:06:00,37.2
0018-09-05 12:11:00,37.1
0018-09-05 12:16:00,37.1
0018-09-05 12:21:00,37
0018-09-05 12:26:00,37
0018-09-05 12:31:00,36.9
0018-09-05 12:36:00,36.9
0018-09-05 12:41:00,36.8
0018-09-05 12:46:00,36.8
0018-09-05 12:51:00,36.8
0018-09-05 12:56:00,36.9
0018-09-05 13:01:00,36.8
0018-09-05 13:06:00,36.8
0018-09-05 13:11:00,36.85
0018-09-05 13:16:00,36.8
0018-09-05 13:21:00,36.8
0018-09-05 13:26:00,36.8
0018-09-05 13:31:00,36.9
0018-09-05 13:36:00,36.9
0018-09-05 13:41:00,36.9
0018-09-05 13:46:00,36.8
0018-09-05 13:51:00,36.9
0018-09-05 13:56:00,36.9
0018-09-05 14:01:00,36.9
0018-09-05 14:06:00,36.9
0018-09-05 14:11:00,37
0018-09-05 14:16:00,36.9
0018-09-05 14:21:00,36.9
0018-09-05 14:26:00,36.9
0018-09-05 14:31:00,36.9
0018-09-05 14:36:00,36.9
0018-09-05 14:41:00,36.9
0018-09-05 14:46:00,36.8
0018-09-05 14:51:00,36.8
0018-09-05 14:56:00,36.9
0018-09-05 15:01:00,36.9
0018-09-05 15:06:00,36.9
0018-09-05 15:11:00,36.9
0018-09-05 15:16:00,36.9
0018-09-05 15:21:00,36.9
0018-09-05 15:26:00,36.9
0018-09-05 15:31:00,37
0018-09-05 15:36:00,36.9
0018-09-05 15:41:00,36.9
0018-09-05 15:46:00,36.8
0018-09-05 15:51:00,36.8
0018-09-05 15:56:00,36.8
0018-09-05 16:01:00,36.8
0018-09-05 16:06:00,36.8
0018-09-05 16:11:00,36.8
0018-09-05 16:16:00,36.8
0018-09-05 16:21:00,36.8
0018-09-05 16:26:00,36.8
0018-09-05 16:31:00,36.8
0018-09-05 16:36:00,36.8
0018-09-05 16:41:00,36.8
0018-09-05 16:46:00,36.8
0018-09-05 16:51:00,36.8
0018-09-05 16:56:00,36.7
0018-09-05 17:01:00,36.7
0018-09-05 17:06:00,36.8
0018-09-05 17:11:00,36.9
0018-09-05 17:16:00,36.9
0018-09-05 17:21:00,36.8
0018-09-05 17:26:00,36.9
0018-09-05 17:31:00,36.95
0018-09-05 17:36:00,37
0018-09-05 17:41:00,37.1
0018-09-05 17:46:00,37.1
0018-09-05 17:51:00,37.2
0018-09-05 17:56:00,37.2
0018-09-05 18:01:00,37.1
0018-09-05 18:06:00,37.1
0018-09-05 18:11:00,37.2
0018-09-05 18:16:00,37.1
0018-09-05 18:21:00,37.2
0018-09-05 18:26:00,37.2
0018-09-05 18:31:00,37.1
0018-09-05 18:36:00,37.2
0018-09-05 18:41:00,37.1
0018-09-05 18:46:00,37.1
0018-09-05 18:51:00,37.2
0018-09-05 18:56:00,37.2
0018-09-05 19:01:00,37.2
0018-09-05 19:06:00,37.2
0018-09-05 19:11:00,37.2
0018-09-05 19:16:00,37.2
0018-09-05 19:21:00,37.1
0018-09-05 19:26:00,37.2
0018-09-05 19:31:00,37.2
0018-09-05 19:36:00,37.1
0018-09-05 19:41:00,37.1
0018-09-05 19:46:00,37.1
0018-09-05 19:51:00,37.1
0018-09-05 19:56:00,37.1
0018-09-05 20:01:00,37.1
0018-09-05 20:06:00,37.1
0018-09-05 20:11:00,37.1
0018-09-05 20:16:00,37.1
0018-09-05 20:21:00,37.2
0018-09-05 20:26:00,37.2
0018-09-05 20:31:00,37.2
0018-09-05 20:36:00,37.2
0018-09-05 20:41:00,37.2
0018-09-05 20:46:00,37.2
0018-09-05 20:51:00,37.2
0018-09-05 20:56:00,37.2
0018-09-05 21:01:00,37.2
0018-09-05 21:06:00,37.2
0018-09-05 21:11:00,37.2
0018-09-05 21:16:00,37.2
0018-09-05 21:21:00,37.2
0018-09-05 21:26:00,37.2
0018-09-05 21:31:00,37.1
0018-09-05 21:36:00,37.1
0018-09-05 21:41:00,37.1
0018-09-05 21:46:00,37.1
0018-09-05 21:51:00,37.1
0018-09-05 21:56:00,37.1
0018-09-05 22:01:00,37.1
0018-09-05 22:06:00,37.1
0018-09-05 22:11:00,37.1
0018-09-05 22:16:00,37.1
0018-09-05 22:21:00,37.1
0018-09-05 22:26:00,37.2
0018-09-05 22:31:00,37.2
0018-09-05 22:36:00,37.2
0018-09-05 22:41:00,37.2
0018-09-05 22:46:00,37.2
0018-09-05 22:51:00,37.1
0018-09-05 22:56:00,37.1
0018-09-05 23:01:00,37.1
0018-09-05 23:06:00,37.1
0018-09-05 23:11:00,37.1
0018-09-05 23:16:00,37.1
0018-09-05 23:21:00,37
0018-09-05 23:26:00,37
0018-09-05 23:31:00,37
0018-09-05 23:36:00,37
0018-09-05 23:41:00,36.9
0018-09-05 23:46:00,36.9
0018-09-05 23:51:00,36.9
0018-09-05 23:56:00,36.8
0018-09-06 00:01:00,36.8
0018-09-06 00:06:00,36.8
0018-09-06 00:11:00,36.8
0018-09-06 00:16:00,36.8
0018-09-06 00:21:00,36.8
0018-09-06 00:26:00,36.8
0018-09-06 00:31:00,36.7
0018-09-06 00:36:00,36.7
0018-09-06 00:41:00,36.65
0018-09-06 00:46:00,36.6
0018-09-06 00:51:00,36.6
0018-09-06 00:56:00,36.5
0018-09-06 01:01:00,36.5
0018-09-06 01:06:00,36.5
0018-09-06 01:11:00,36.5
0018-09-06 01:16:00,36.5
0018-09-06 01:21:00,36.6
0018-09-06 01:26:00,36.5
0018-09-06 01:31:00,36.5
0018-09-06 01:36:00,36.5
0018-09-06 01:41:00,36.5
0018-09-06 01:46:00,36.5
0018-09-06 01:51:00,36.5
0018-09-06 01:56:00,36.5
0018-09-06 02:01:00,36.5
0018-09-06 02:06:00,36.5
0018-09-06 02:11:00,36.5
0018-09-06 02:16:00,36.6
0018-09-06 02:21:00,36.6
0018-09-06 02:26:00,36.6
0018-09-06 02:31:00,36.6
0018-09-06 02:36:00,36.6
0018-09-06 02:41:00,36.7
0018-09-06 02:46:00,36.7
0018-09-06 02:51:00,36.7
0018-09-06 02:56:00,36.7
0018-09-06 03:01:00,36.7
0018-09-06 03:06:00,36.7
0018-09-06 03:11:00,36.7
0018-09-06 03:16:00,36.7
0018-09-06 03:21:00,36.7
0018-09-06 03:26:00,36.7
0018-09-06 03:31:00,36.6
0018-09-06 03:36:00,36.6
0018-09-06 03:41:00,36.6
0018-09-06 03:46:00,36.6
0018-09-06 03:51:00,36.6
0018-09-06 03:56:00,36.6
0018-09-06 04:01:00,36.6
0018-09-06 04:06:00,36.6
0018-09-06 04:11:00,36.6
0018-09-06 04:16:00,36.6
0018-09-06 04:21:00,36.6
0018-09-06 04:26:00,36.7
0018-09-06 04:31:00,36.6
0018-09-06 04:36:00,36.7
0018-09-06 04:41:00,36.7
0018-09-06 04:46:00,36.7
0018-09-06 04:51:00,36.7
0018-09-06 04:56:00,36.7
0018-09-06 05:01:00,36.7
0018-09-06 05:06:00,36.7
0018-09-06 05:11:00,36.7
0018-09-06 05:16:00,36.7
0018-09-06 05:21:00,36.7
0018-09-06 05:26:00,36.6
0018-09-06 05:31:00,36.6
0018-09-06 05:36:00,36.5
0018-09-06 05:41:00,36.6
0018-09-06 05:46:00,36.6
0018-09-06 05:51:00,36.6
0018-09-06 05:56:00,36.6
0018-09-06 06:01:00,36.7
0018-09-06 06:06:00,36.7
0018-09-06 06:11:00,36.7
0018-09-06 06:16:00,36.8
0018-09-06 06:21:00,36.7
0018-09-06 06:26:00,36.7
0018-09-06 06:31:00,36.7
0018-09-06 06:36:00,36.7
0018-09-06 06:41:00,36.7
0018-09-06 06:46:00,36.7
0018-09-06 06:51:00,36.8
0018-09-06 06:56:00,36.7
0018-09-06 07:01:00,36.7
0018-09-06 07:06:00,36.7
0018-09-06 07:11:00,36.8
0018-09-06 07:16:00,36.8
0018-09-06 07:21:00,36.8
0018-09-06 07:26:00,36.7
0018-09-06 07:31:00,36.8
0018-09-06 07:36:00,36.7
0018-09-06 07:41:00,36.7
0018-09-06 07:46:00,36.8
0018-09-06 07:51:00,36.8
0018-09-06 07:56:00,36.8
0018-09-06 08:01:00,36.8
0018-09-06 08:06:00,36.7
0018-09-06 08:11:00,36.8
0018-09-06 08:16:00,36.7
0018-09-06 08:21:00,36.7
0018-09-06 08:26:00,36.7
0018-09-06 08:31:00,36.8
0018-09-06 08:36:00,36.9
0018-09-06 08:41:00,37
0018-09-06 08:46:00,37.1
0018-09-06 08:51:00,37.1
0018-09-06 08:56:00,37.1
0018-09-06 09:01:00,37.1
0018-09-06 09:06:00,37.1
0018-09-06 09:11:00,37
0018-09-06 09:16:00,37.1
0018-09-06 09:21:00,37
0018-09-06 09:26:00,37
0018-09-06 09:31:00,37
0018-09-06 09:36:00,37
