"datetime","chest.temp","chest.activity"
2018-05-13 04:34:00,36.062,0
2018-05-13 04:39:00,36.242,8.4
2018-05-13 04:44:00,36.098,2
2018-05-13 04:49:00,35.998,4.8
2018-05-13 04:54:00,35.966,0.8
2018-05-13 04:59:00,35.934,12.8
2018-05-13 05:04:00,35.814,2.4
2018-05-13 05:09:00,35.738,0
2018-05-13 05:14:00,35.698,8.4
2018-05-13 05:19:00,35.698,0.8
2018-05-13 05:24:00,35.706,0.4
2018-05-13 05:29:00,35.698,7.2
2018-05-13 05:34:00,35.802,13.6
2018-05-13 05:39:00,35.858,8.4
2018-05-13 05:44:00,35.706,9.2
2018-05-13 05:49:00,35.722,0.8
2018-05-13 05:54:00,35.838,0.4
2018-05-13 05:59:00,35.958,3.6
2018-05-13 06:04:00,36.054,6
2018-05-13 06:09:00,36.134,1.2
2018-05-13 06:14:00,35.898,0
2018-05-13 06:19:00,35.714,8.8
2018-05-13 06:24:00,35.754,0.4
2018-05-13 06:29:00,35.906,0.4
2018-05-13 06:34:00,36.03,94.4
2018-05-13 06:39:00,35.686,175.2
2018-05-13 06:44:00,35.318,125.8
2018-05-13 06:49:00,35.218,61.2
2018-05-13 06:54:00,35.194,18.4
2018-05-13 06:59:00,35.194,39.2
2018-05-13 07:04:00,35.158,47.2
2018-05-13 07:09:00,35.094,2.8
2018-05-13 07:14:00,35.162,30.4
2018-05-13 07:19:00,35.162,10.8
2018-05-13 07:24:00,35.194,84
2018-05-13 07:29:00,35.142,181.6
2018-05-13 07:34:00,35.034,15.6
2018-05-13 07:39:00,34.866,47.2
2018-05-13 07:44:00,34.778,4
2018-05-13 07:49:00,34.802,51.4
2018-05-13 07:54:00,34.654,81.2
2018-05-13 07:59:00,34.358,13.6
2018-05-13 08:04:00,34.09,23.2
2018-05-13 08:09:00,33.906,11.2
2018-05-13 08:14:00,33.93,10
2018-05-13 08:19:00,33.994,10.4
2018-05-13 08:24:00,34.026,18.2
2018-05-13 08:29:00,34.138,11.8
2018-05-13 08:34:00,34.194,23.2
2018-05-13 08:39:00,34.234,71.6
2018-05-13 08:44:00,34.098,200.2
2018-05-13 08:49:00,33.978,252
2018-05-13 08:54:00,33.542,219.2
2018-05-13 08:59:00,33.046,199.8
2018-05-13 09:04:00,32.742,250.6
2018-05-13 09:09:00,32.81,219.6
2018-05-13 09:14:00,32.974,138.4
2018-05-13 09:19:00,32.914,242.4
2018-05-13 09:24:00,32.634,227.2
2018-05-13 09:29:00,32.398,227.6
2018-05-13 09:34:00,31.922,221.2
2018-05-13 09:39:00,31.794,166.4
2018-05-13 09:44:00,31.77,211.8
2018-05-13 09:49:00,31.658,197.8
2018-05-13 09:54:00,31.634,235.6
2018-05-13 09:59:00,31.338,167.2
2018-05-13 10:04:00,31.062,166.4
2018-05-13 10:09:00,30.906,110
2018-05-13 10:14:00,31.09,29.6
2018-05-13 10:19:00,31.602,84.4
2018-05-13 10:24:00,31.966,48.4
2018-05-13 10:29:00,32.218,41.2
2018-05-13 10:34:00,32.558,15
2018-05-13 10:39:00,32.794,33.8
2018-05-13 10:44:00,33.242,16.4
2018-05-13 10:49:00,33.878,30.8
2018-05-13 10:54:00,34.33,15.2
2018-05-13 10:59:00,34.638,18
2018-05-13 11:04:00,34.75,17.6
2018-05-13 11:09:00,35.214,29.2
2018-05-13 11:14:00,35.65,20
2018-05-13 11:19:00,36.118,105.2
2018-05-13 11:24:00,35.614,126.6
2018-05-13 11:29:00,34.95,172.4
2018-05-13 11:34:00,34.462,85.8
2018-05-13 11:39:00,34.106,33.2
2018-05-13 11:44:00,33.766,34.4
2018-05-13 11:49:00,33.47,13.2
2018-05-13 11:54:00,33.37,17.6
2018-05-13 11:59:00,33.09,27.6
2018-05-13 12:04:00,32.93,182
2018-05-13 12:09:00,33.222,177.4
2018-05-13 12:14:00,33.13,24.6
2018-05-13 12:19:00,32.858,68.4
2018-05-13 12:24:00,32.674,199.2
2018-05-13 12:29:00,32.502,165.6
2018-05-13 12:34:00,32.582,199.6
2018-05-13 12:39:00,32.458,136.6
2018-05-13 12:44:00,32.394,66.4
2018-05-13 12:49:00,32.586,162.8
2018-05-13 12:54:00,32.874,195.4
2018-05-13 12:59:00,32.818,230.8
2018-05-13 13:04:00,32.85,191.4
2018-05-13 13:09:00,32.63,164.4
2018-05-13 13:14:00,32.646,189.8
2018-05-13 13:19:00,32.346,199.6
2018-05-13 13:24:00,32.15,151.2
2018-05-13 13:29:00,32.118,153.2
2018-05-13 13:34:00,32.138,181
2018-05-13 13:39:00,32.254,69.8
2018-05-13 13:44:00,32.29,91.2
2018-05-13 13:49:00,32.398,92.4
2018-05-13 13:54:00,32.65,170.4
2018-05-13 13:59:00,32.646,211.4
2018-05-13 14:04:00,32.582,199.4
2018-05-13 14:09:00,32.458,218.2
2018-05-13 14:14:00,32.486,234.8
2018-05-13 14:19:00,32.866,251.6
2018-05-13 14:24:00,33.082,253.6
2018-05-13 14:29:00,33.242,222.8
2018-05-13 14:34:00,32.994,179
2018-05-13 14:39:00,32.814,208.4
2018-05-13 14:44:00,32.806,158
2018-05-13 14:49:00,32.466,198.2
2018-05-13 14:54:00,32.338,215.2
2018-05-13 14:59:00,32.186,187
2018-05-13 15:04:00,32.062,257.4
2018-05-13 15:09:00,32.546,233.2
2018-05-13 15:14:00,32.786,236.8
2018-05-13 15:19:00,32.754,205.2
2018-05-13 15:24:00,32.526,219
2018-05-13 15:29:00,32.33,64.8
2018-05-13 15:34:00,32.314,8.8
2018-05-13 15:39:00,32.562,16.8
2018-05-13 15:44:00,33.266,8
2018-05-13 15:49:00,33.126,9.6
2018-05-13 15:54:00,33.006,22.8
2018-05-13 15:59:00,33.242,23.6
2018-05-13 16:04:00,32.894,76.8
2018-05-13 16:09:00,32.686,220.8
2018-05-13 16:14:00,32.634,218.6
2018-05-13 16:19:00,32.91,32.4
2018-05-13 16:24:00,33.058,13.2
2018-05-13 16:29:00,32.986,16
2018-05-13 16:34:00,32.694,8.8
2018-05-13 16:39:00,32.378,31.6
2018-05-13 16:44:00,33.014,56.4
2018-05-13 16:49:00,33.698,40.4
2018-05-13 16:54:00,33.962,24.4
2018-05-13 16:59:00,34.034,20.8
2018-05-13 17:04:00,34.114,20
2018-05-13 17:09:00,34.218,12.4
2018-05-13 17:14:00,34.314,14.4
2018-05-13 17:19:00,34.186,14.4
2018-05-13 17:24:00,33.922,17.6
2018-05-13 17:29:00,33.938,13.2
2018-05-13 17:34:00,34.226,52
2018-05-13 17:39:00,34.098,112.4
2018-05-13 17:44:00,33.782,18.4
2018-05-13 17:49:00,33.466,16.8
2018-05-13 17:54:00,33.19,6.4
2018-05-13 17:59:00,33.13,123.6
2018-05-13 18:04:00,NA,188.6
2018-05-13 18:09:00,NA,68.6
2018-05-13 18:14:00,NA,195.6
2018-05-13 18:19:00,NA,229.8
2018-05-13 18:24:00,NA,90.8
2018-05-13 18:29:00,NA,70
2018-05-13 18:34:00,NA,23.2
2018-05-13 18:39:00,NA,39.2
2018-05-13 18:44:00,NA,33.6
2018-05-13 18:49:00,NA,122
2018-05-13 18:54:00,NA,95.2
2018-05-13 18:59:00,NA,122
2018-05-13 19:04:00,NA,NA
2018-05-13 19:09:00,NA,NA
2018-05-13 19:14:00,NA,NA
2018-05-13 19:19:00,NA,NA
2018-05-13 19:24:00,NA,NA
2018-05-13 19:29:00,NA,NA
2018-05-13 19:34:00,31.27,6
2018-05-13 19:39:00,31.398,6.8
2018-05-13 19:44:00,31.642,72
2018-05-13 19:49:00,31.714,11.2
2018-05-13 19:54:00,31.854,48.4
2018-05-13 19:59:00,32.094,62
2018-05-13 20:04:00,32.254,60
2018-05-13 20:09:00,32.33,11.6
2018-05-13 20:14:00,32.554,9.2
2018-05-13 20:19:00,32.758,40.4
2018-05-13 20:24:00,33.186,26.8
2018-05-13 20:29:00,33.362,11.2
2018-05-13 20:34:00,33.418,12.4
2018-05-13 20:39:00,33.75,35.6
2018-05-13 20:44:00,33.954,5.2
2018-05-13 20:49:00,34.17,39.6
2018-05-13 20:54:00,34.366,38.4
2018-05-13 20:59:00,34.674,78
2018-05-13 21:04:00,34.818,8
2018-05-13 21:09:00,34.894,22
2018-05-13 21:14:00,34.91,41.6
2018-05-13 21:19:00,35.014,8
2018-05-13 21:24:00,35.198,10.4
2018-05-13 21:29:00,35.322,20
2018-05-13 21:34:00,35.322,19
2018-05-13 21:39:00,35.306,26.6
2018-05-13 21:44:00,35.526,29.6
2018-05-13 21:49:00,35.558,4.8
2018-05-13 21:54:00,35.542,52
2018-05-13 21:59:00,35.53,92.8
2018-05-13 22:04:00,NA,20.4
2018-05-13 22:09:00,NA,15.6
2018-05-13 22:14:00,NA,15.6
2018-05-13 22:19:00,NA,33.2
2018-05-13 22:24:00,NA,8.4
2018-05-13 22:29:00,NA,24
2018-05-13 22:34:00,NA,64.4
2018-05-13 22:39:00,NA,7.2
2018-05-13 22:44:00,NA,13.2
2018-05-13 22:49:00,NA,29.6
2018-05-13 22:54:00,NA,34.8
2018-05-13 22:59:00,35.2766666666667,42.4
2018-05-13 23:04:00,35.378,109.2
2018-05-13 23:09:00,35.338,46
2018-05-13 23:14:00,35.326,14.4
2018-05-13 23:19:00,35.326,166
2018-05-13 23:24:00,35.018,107.2
2018-05-13 23:29:00,34.874,8.4
2018-05-13 23:34:00,35.034,0
2018-05-13 23:39:00,35.234,1.6
2018-05-13 23:44:00,35.43,1.6
2018-05-13 23:49:00,35.59,2.4
2018-05-13 23:54:00,35.762,0.8
2018-05-13 23:59:00,35.922,0.8
2018-05-14 00:04:00,36.014,0.4
2018-05-14 00:09:00,36.122,0.8
2018-05-14 00:14:00,36.17,0
2018-05-14 00:19:00,36.202,0
2018-05-14 00:24:00,36.226,0
2018-05-14 00:29:00,36.202,0.8
2018-05-14 00:34:00,36.122,16
2018-05-14 00:39:00,35.79,1.2
2018-05-14 00:44:00,35.51,11.6
2018-05-14 00:49:00,35.446,39.2
2018-05-14 00:54:00,35.422,17
2018-05-14 00:59:00,35.626,3.2
2018-05-14 01:04:00,35.526,18
2018-05-14 01:09:00,35.626,0.8
2018-05-14 01:14:00,35.81,0
2018-05-14 01:19:00,36.018,0.8
2018-05-14 01:24:00,36.242,0
2018-05-14 01:29:00,36.038,0
2018-05-14 01:34:00,35.886,0
2018-05-14 01:39:00,35.818,0
2018-05-14 01:44:00,35.918,23.2
2018-05-14 01:49:00,35.61,2
2018-05-14 01:54:00,35.47,5.2
2018-05-14 01:59:00,35.454,0
2018-05-14 02:04:00,35.526,0
2018-05-14 02:09:00,35.602,1.6
2018-05-14 02:14:00,35.762,1.6
2018-05-14 02:19:00,35.982,14.4
2018-05-14 02:24:00,36.102,6.4
2018-05-14 02:29:00,36.17,0.4
2018-05-14 02:34:00,36.338,0.8
2018-05-14 02:39:00,36.382,1.6
2018-05-14 02:44:00,36.418,2.4
2018-05-14 02:49:00,36.438,2.4
2018-05-14 02:54:00,36.486,16.4
2018-05-14 02:59:00,36.394,34.8
2018-05-14 03:04:00,36.226,8.4
2018-05-14 03:09:00,36.186,0
2018-05-14 03:14:00,36.258,0.4
2018-05-14 03:19:00,36.306,1.6
2018-05-14 03:24:00,36.354,0.4
2018-05-14 03:29:00,36.362,0
2018-05-14 03:34:00,36.366,17.2
2018-05-14 03:39:00,36.102,14
2018-05-14 03:44:00,35.894,0.4
2018-05-14 03:49:00,35.974,4.8
2018-05-14 03:54:00,36.038,0
2018-05-14 03:59:00,36.218,0.4
2018-05-14 04:04:00,36.282,1.6
2018-05-14 04:09:00,36.346,23.6
2018-05-14 04:14:00,36.242,1.2
2018-05-14 04:19:00,36.062,13.6
2018-05-14 04:24:00,35.866,4
2018-05-14 04:29:00,35.754,0
2018-05-14 04:34:00,35.714,0.8
2018-05-14 04:39:00,35.682,7.2
2018-05-14 04:44:00,35.69,11.2
2018-05-14 04:49:00,35.838,12.8
2018-05-14 04:54:00,35.862,17.2
2018-05-14 04:59:00,35.882,19.6
2018-05-14 05:04:00,35.702,0
2018-05-14 05:09:00,35.93,11.6
2018-05-14 05:14:00,35.99,0.8
2018-05-14 05:19:00,36.014,6.4
2018-05-14 05:24:00,36.054,0.8
2018-05-14 05:29:00,36.218,13.2
2018-05-14 05:34:00,36.15,18.8
2018-05-14 05:39:00,36.03,4.4
2018-05-14 05:44:00,36.062,2.8
2018-05-14 05:49:00,36.094,3.6
2018-05-14 05:54:00,36.234,13.6
2018-05-14 05:59:00,36.242,2.4
2018-05-14 06:04:00,36.338,5.2
2018-05-14 06:09:00,36.274,47.4
2018-05-14 06:14:00,35.874,119
2018-05-14 06:19:00,35.218,78.6
2018-05-14 06:24:00,35.162,16
2018-05-14 06:29:00,35.202,27.2
2018-05-14 06:34:00,35.086,1.6
2018-05-14 06:39:00,34.926,18.8
2018-05-14 06:44:00,34.846,197.6
2018-05-14 06:49:00,34.554,169.4
2018-05-14 06:54:00,34.486,75.8
2018-05-14 06:59:00,34.51,24
2018-05-14 07:04:00,34.586,8.8
2018-05-14 07:09:00,34.634,12.4
2018-05-14 07:14:00,34.674,21.2
2018-05-14 07:19:00,34.682,14.8
2018-05-14 07:24:00,34.682,8
2018-05-14 07:29:00,34.682,86.8
2018-05-14 07:34:00,34.658,9.2
2018-05-14 07:39:00,34.682,4.4
2018-05-14 07:44:00,34.666,127.6
2018-05-14 07:49:00,34.498,41.2
2018-05-14 07:54:00,34.35,173.6
2018-05-14 07:59:00,34.146,208.4
2018-05-14 08:04:00,33.862,222
2018-05-14 08:09:00,33.442,216
2018-05-14 08:14:00,33.066,222.6
2018-05-14 08:19:00,32.826,208
2018-05-14 08:24:00,32.786,244.6
2018-05-14 08:29:00,32.482,104.2
2018-05-14 08:34:00,32.33,194.8
2018-05-14 08:39:00,32.098,234
2018-05-14 08:44:00,31.594,241.6
2018-05-14 08:49:00,31.126,236
2018-05-14 08:54:00,31.274,152.6
2018-05-14 08:59:00,31.374,150
2018-05-14 09:04:00,31.254,216.6
2018-05-14 09:09:00,31.002,117.2
2018-05-14 09:14:00,30.698,12
2018-05-14 09:19:00,30.534,107.4
2018-05-14 09:24:00,30.362,133.2
2018-05-14 09:29:00,30.338,198.6
2018-05-14 09:34:00,30.418,87
2018-05-14 09:39:00,30.418,125.4
2018-05-14 09:44:00,30.354,226.4
2018-05-14 09:49:00,30.378,209
2018-05-14 09:54:00,30.798,240.6
2018-05-14 09:59:00,31.162,219.8
2018-05-14 10:04:00,31.074,112
2018-05-14 10:09:00,31.022,197.6
2018-05-14 10:14:00,31.018,201
2018-05-14 10:19:00,31.086,218.8
2018-05-14 10:24:00,31.086,183
2018-05-14 10:29:00,30.966,187.2
2018-05-14 10:34:00,31.338,236.4
2018-05-14 10:39:00,32.234,248.8
2018-05-14 10:44:00,32.362,231.6
2018-05-14 10:49:00,31.826,223.4
2018-05-14 10:54:00,31.35,222
2018-05-14 10:59:00,31.038,224
2018-05-14 11:04:00,31.162,253.6
2018-05-14 11:09:00,31.298,189.4
2018-05-14 11:14:00,31.23,252.4
2018-05-14 11:19:00,31.902,235.6
2018-05-14 11:24:00,32.414,219.8
2018-05-14 11:29:00,32.738,234.4
2018-05-14 11:34:00,32.57,244.2
2018-05-14 11:39:00,32.226,250.4
2018-05-14 11:44:00,32.218,237
2018-05-14 11:49:00,31.962,232.2
2018-05-14 11:54:00,31.65,107.4
2018-05-14 11:59:00,31.494,101.6
2018-05-14 12:04:00,31.478,136
2018-05-14 12:09:00,31.558,228.8
2018-05-14 12:14:00,31.438,248.4
2018-05-14 12:19:00,31.446,259.6
2018-05-14 12:24:00,31.414,232
2018-05-14 12:29:00,31.302,244.2
2018-05-14 12:34:00,31.466,224.8
2018-05-14 12:39:00,31.078,143.8
2018-05-14 12:44:00,30.946,222.2
2018-05-14 12:49:00,30.786,202
2018-05-14 12:54:00,30.678,220.2
2018-05-14 12:59:00,30.87,103.4
2018-05-14 13:04:00,30.714,20.4
2018-05-14 13:09:00,30.522,22
2018-05-14 13:14:00,30.35,27.6
2018-05-14 13:19:00,30.214,20.4
2018-05-14 13:24:00,30.226,10.4
2018-05-14 13:29:00,30.41,84
2018-05-14 13:34:00,30.494,73
2018-05-14 13:39:00,30.682,111
2018-05-14 13:44:00,30.838,219.4
2018-05-14 13:49:00,31.054,198
2018-05-14 13:54:00,31.13,187.8
2018-05-14 13:59:00,31.274,104
2018-05-14 14:04:00,31.402,156.2
2018-05-14 14:09:00,31.638,14.4
2018-05-14 14:14:00,32.03,48.8
2018-05-14 14:19:00,32.198,14.8
2018-05-14 14:24:00,32.314,195.8
2018-05-14 14:29:00,32.27,221.2
2018-05-14 14:34:00,32.27,204.8
2018-05-14 14:39:00,32.562,216.8
2018-05-14 14:44:00,32.53,237.6
2018-05-14 14:49:00,32.486,210.4
2018-05-14 14:54:00,32.478,217.2
2018-05-14 14:59:00,32.45,197.4
2018-05-14 15:04:00,32.382,132.4
2018-05-14 15:09:00,32.158,188.8
2018-05-14 15:14:00,32.03,159.4
2018-05-14 15:19:00,32.07,161.6
2018-05-14 15:24:00,32.166,136.8
2018-05-14 15:29:00,32.274,95.4
2018-05-14 15:34:00,32.294,122.4
2018-05-14 15:39:00,32.142,167.2
2018-05-14 15:44:00,32.134,139.2
2018-05-14 15:49:00,32.03,199.2
2018-05-14 15:54:00,31.934,170.8
2018-05-14 15:59:00,32.03,136
2018-05-14 16:04:00,31.982,NA
2018-05-14 16:09:00,31.874,NA
2018-05-14 16:14:00,32.11,NA
2018-05-14 16:19:00,32.102,NA
2018-05-14 16:24:00,31.982,NA
2018-05-14 16:29:00,32.386,NA
2018-05-14 16:34:00,33.126,NA
2018-05-14 16:39:00,33.278,NA
2018-05-14 16:44:00,33.326,NA
2018-05-14 16:49:00,33.026,NA
2018-05-14 16:54:00,32.898,NA
2018-05-14 16:59:00,32.842,152.666666666667
2018-05-14 17:04:00,32.726,156.4
2018-05-14 17:09:00,32.606,195.6
2018-05-14 17:14:00,32.482,161
2018-05-14 17:19:00,32.578,188.4
2018-05-14 17:24:00,32.566,195.8
2018-05-14 17:29:00,32.434,53.2
2018-05-14 17:34:00,32.462,115.2
2018-05-14 17:39:00,32.582,41.6
2018-05-14 17:44:00,32.566,214.6
2018-05-14 17:49:00,32.606,218.4
2018-05-14 17:54:00,32.47,97.6
2018-05-14 17:59:00,32.434,79.6
2018-05-14 18:04:00,32.242,59.2
2018-05-14 18:09:00,31.93,103.4
2018-05-14 18:14:00,31.746,213.2
2018-05-14 18:19:00,31.646,168.2
2018-05-14 18:24:00,31.354,66.8
2018-05-14 18:29:00,31.074,114.4
2018-05-14 18:34:00,31.002,68
2018-05-14 18:39:00,30.79,93.2
2018-05-14 18:44:00,30.758,103.4
2018-05-14 18:49:00,30.746,221.4
2018-05-14 18:54:00,30.554,201.2
2018-05-14 18:59:00,30.47,150.4
2018-05-14 19:04:00,30.3166666666667,148.333333333333
2018-05-14 19:09:00,NA,NA
2018-05-14 19:14:00,NA,NA
2018-05-14 19:19:00,NA,NA
2018-05-14 19:24:00,NA,NA
2018-05-14 19:29:00,NA,NA
2018-05-14 19:34:00,NA,NA
2018-05-14 19:39:00,NA,NA
2018-05-14 19:44:00,NA,NA
2018-05-14 19:49:00,NA,NA
2018-05-14 19:54:00,31.185,47.75
2018-05-14 19:59:00,31.414,75.2
2018-05-14 20:04:00,31.478,150.4
2018-05-14 20:09:00,31.75,16.6
2018-05-14 20:14:00,31.99,35.8
2018-05-14 20:19:00,32.214,17.6
2018-05-14 20:24:00,32.438,10.8
2018-05-14 20:29:00,32.582,40.4
2018-05-14 20:34:00,32.73,8.4
2018-05-14 20:39:00,32.802,113.6
2018-05-14 20:44:00,32.906,55.8
2018-05-14 20:49:00,32.97,13.2
2018-05-14 20:54:00,33.062,24
2018-05-14 20:59:00,33.118,23.6
2018-05-14 21:04:00,33.174,20.4
2018-05-14 21:09:00,33.37,86.8
2018-05-14 21:14:00,33.494,33.2
2018-05-14 21:19:00,33.558,5.2
2018-05-14 21:24:00,33.63,67.6
2018-05-14 21:29:00,33.678,30.8
2018-05-14 21:34:00,33.874,24
2018-05-14 21:39:00,34.05,18.4
2018-05-14 21:44:00,34.23,15.2
2018-05-14 21:49:00,34.494,41.2
2018-05-14 21:54:00,34.602,20.4
2018-05-14 21:59:00,34.69,70.4
2018-05-14 22:04:00,34.762,46
2018-05-14 22:09:00,34.846,12.4
2018-05-14 22:14:00,34.918,7.6
2018-05-14 22:19:00,34.982,29.6
2018-05-14 22:24:00,35.078,19.2
2018-05-14 22:29:00,35.154,10.4
2018-05-14 22:34:00,35.25,9.2
2018-05-14 22:39:00,35.362,13.4
2018-05-14 22:44:00,35.47,2.8
2018-05-14 22:49:00,35.518,3.6
2018-05-14 22:54:00,35.574,7.6
2018-05-14 22:59:00,35.574,15.6
2018-05-14 23:04:00,35.626,176
2018-05-14 23:09:00,35.614,50.2
2018-05-14 23:14:00,35.762,11.6
2018-05-14 23:19:00,35.83,4.8
2018-05-14 23:24:00,36.058,0.4
2018-05-14 23:29:00,36.266,0
2018-05-14 23:34:00,36.29,7.2
2018-05-14 23:39:00,36.47,2
2018-05-14 23:44:00,36.622,5.2
2018-05-14 23:49:00,36.742,0.8
2018-05-14 23:54:00,36.806,0.4
2018-05-14 23:59:00,36.886,1.2
2018-05-15 00:04:00,36.926,1.2
2018-05-15 00:09:00,36.934,2
2018-05-15 00:14:00,36.942,9.6
2018-05-15 00:19:00,36.942,2.8
2018-05-15 00:24:00,36.966,24.4
2018-05-15 00:29:00,36.75,2.8
2018-05-15 00:34:00,36.442,11.6
2018-05-15 00:39:00,36.282,0.4
2018-05-15 00:44:00,36.414,0.4
2018-05-15 00:49:00,36.534,0.4
2018-05-15 00:54:00,36.63,13.2
2018-05-15 00:59:00,36.694,3.2
2018-05-15 01:04:00,36.446,3.2
2018-05-15 01:09:00,36.282,2.8
2018-05-15 01:14:00,36.182,15.2
2018-05-15 01:19:00,35.886,0
2018-05-15 01:24:00,36.014,0.4
2018-05-15 01:29:00,36.162,7.2
2018-05-15 01:34:00,36.282,2.8
2018-05-15 01:39:00,36.418,6.4
2018-05-15 01:44:00,36.326,4.8
2018-05-15 01:49:00,36.026,9.2
2018-05-15 01:54:00,36.022,2
2018-05-15 01:59:00,36.214,6.8
2018-05-15 02:04:00,36.406,3.6
2018-05-15 02:09:00,36.51,8.8
2018-05-15 02:14:00,36.334,22.4
2018-05-15 02:19:00,36.242,18.8
2018-05-15 02:24:00,36.266,3.6
2018-05-15 02:29:00,36.214,6.4
2018-05-15 02:34:00,36.11,0
2018-05-15 02:39:00,36.218,1.6
2018-05-15 02:44:00,36.25,0.4
2018-05-15 02:49:00,36.25,17.6
2018-05-15 02:54:00,36.238,3.6
2018-05-15 02:59:00,36.29,0.8
2018-05-15 03:04:00,36.266,1.6
2018-05-15 03:09:00,36.306,0.4
2018-05-15 03:14:00,36.314,1.2
2018-05-15 03:19:00,36.242,1.2
2018-05-15 03:24:00,36.114,2.4
2018-05-15 03:29:00,36.242,4.8
2018-05-15 03:34:00,36.182,2.4
2018-05-15 03:39:00,36.186,8.8
2018-05-15 03:44:00,36.134,0.8
2018-05-15 03:49:00,36.11,0
2018-05-15 03:54:00,36.174,10.8
2018-05-15 03:59:00,36.326,0.8
2018-05-15 04:04:00,36.426,34.8
2018-05-15 04:09:00,35.918,10.4
2018-05-15 04:14:00,36.126,3.2
2018-05-15 04:19:00,36.334,0.8
2018-05-15 04:24:00,36.51,0
2018-05-15 04:29:00,36.582,6
2018-05-15 04:34:00,36.222,5.2
2018-05-15 04:39:00,35.646,0.4
2018-05-15 04:44:00,35.85,2.4
2018-05-15 04:49:00,36.062,3.6
2018-05-15 04:54:00,36.242,0.8
2018-05-15 04:59:00,36.366,0.8
2018-05-15 05:04:00,36.51,1.6
2018-05-15 05:09:00,36.55,6
2018-05-15 05:14:00,36.542,7.2
2018-05-15 05:19:00,36.542,11.2
2018-05-15 05:24:00,36.67,0.4
2018-05-15 05:29:00,36.678,12
2018-05-15 05:34:00,36.59,6
2018-05-15 05:39:00,36.242,3.6
2018-05-15 05:44:00,35.946,1.2
2018-05-15 05:49:00,35.77,0
2018-05-15 05:54:00,35.666,0.4
2018-05-15 05:59:00,35.602,20.4
2018-05-15 06:04:00,35.55,169.4
2018-05-15 06:09:00,35.118,145.2
2018-05-15 06:14:00,34.982,30.4
2018-05-15 06:19:00,35.022,25.6
2018-05-15 06:24:00,35.098,13.2
2018-05-15 06:29:00,35.106,12
2018-05-15 06:34:00,35.126,45.2
2018-05-15 06:39:00,35.038,12
2018-05-15 06:44:00,35.014,2.4
2018-05-15 06:49:00,35.014,20.4
2018-05-15 06:54:00,34.966,166
2018-05-15 06:59:00,34.99,84.8
2018-05-15 07:04:00,34.958,32.4
2018-05-15 07:09:00,34.95,34.8
2018-05-15 07:14:00,34.99,34.4
2018-05-15 07:19:00,34.974,38
2018-05-15 07:24:00,34.918,44.8
2018-05-15 07:29:00,34.91,10.4
2018-05-15 07:34:00,34.902,7.2
2018-05-15 07:39:00,34.894,7.6
2018-05-15 07:44:00,34.858,3.2
2018-05-15 07:49:00,34.858,1.2
2018-05-15 07:54:00,34.77,110.2
2018-05-15 07:59:00,34.714,11.6
2018-05-15 08:04:00,34.722,6
2018-05-15 08:09:00,34.698,72
2018-05-15 08:14:00,34.518,211.6
2018-05-15 08:19:00,34.194,199.4
2018-05-15 08:24:00,33.842,220.8
2018-05-15 08:29:00,33.306,217.8
2018-05-15 08:34:00,33.178,226.6
2018-05-15 08:39:00,33.246,151
2018-05-15 08:44:00,32.914,203.6
2018-05-15 08:49:00,32.702,215.6
2018-05-15 08:54:00,32.562,221.4
2018-05-15 08:59:00,32.218,158.2
2018-05-15 09:04:00,32.194,121.2
2018-05-15 09:09:00,32.018,162.4
2018-05-15 09:14:00,32.018,99.6
2018-05-15 09:19:00,31.894,222.2
2018-05-15 09:24:00,31.938,215.2
2018-05-15 09:29:00,32.094,256.6
2018-05-15 09:34:00,32.206,220.8
2018-05-15 09:39:00,32.11,116.6
2018-05-15 09:44:00,32.078,57.2
2018-05-15 09:49:00,32.142,194
2018-05-15 09:54:00,32.03,201.2
2018-05-15 09:59:00,32.07,210.8
2018-05-15 10:04:00,31.902,181.2
2018-05-15 10:09:00,31.818,193.4
2018-05-15 10:14:00,31.906,195.4
2018-05-15 10:19:00,31.662,212.2
2018-05-15 10:24:00,31.462,182.6
2018-05-15 10:29:00,31.282,193.6
2018-05-15 10:34:00,31.174,187.4
2018-05-15 10:39:00,31.218,196.8
2018-05-15 10:44:00,30.99,211.2
2018-05-15 10:49:00,30.99,200.8
2018-05-15 10:54:00,31.09,188.6
2018-05-15 10:59:00,31.15,193.2
2018-05-15 11:04:00,31.254,166.2
2018-05-15 11:09:00,31.246,196.6
2018-05-15 11:14:00,31.07,209
2018-05-15 11:19:00,NA,NA
2018-05-15 11:24:00,NA,NA
2018-05-15 11:29:00,NA,NA
2018-05-15 11:34:00,NA,NA
2018-05-15 11:39:00,30.36,132.5
2018-05-15 11:44:00,30.762,127.8
2018-05-15 11:49:00,31.354,195.2
2018-05-15 11:54:00,31.922,231.2
2018-05-15 11:59:00,32.31,214.6
2018-05-15 12:04:00,32.062,245.8
2018-05-15 12:09:00,31.922,216.8
2018-05-15 12:14:00,31.842,186.6
2018-05-15 12:19:00,31.67,130.2
2018-05-15 12:24:00,31.622,61.6
2018-05-15 12:29:00,31.55,62.8
2018-05-15 12:34:00,31.702,91.4
2018-05-15 12:39:00,31.638,167.6
2018-05-15 12:44:00,31.77,173.6
2018-05-15 12:49:00,31.926,179.2
2018-05-15 12:54:00,32.026,208
2018-05-15 12:59:00,31.678,174.6
2018-05-15 13:04:00,31.87,92
2018-05-15 13:09:00,31.826,35.6
